id.cancer	sex	age	country_name	year	cases.number
	Male		Ireland	2010	12569
	Female		Israel	1975	6082
	Female		Israel	1976	6197
	Female		Israel	1977	6345
	Female		Israel	1978	6895
	Female		Israel	1979	7145
	Female		Israel	1980	7052
	Female		Israel	1981	6959
	Female		Israel	1982	6654
	Female		Israel	1983	7588
	Female		Israel	1984	7413
	Female		Israel	1985	7145
	Female		Israel	1986	7672
	Female		Israel	1987	7961
	Female		Israel	1988	8297
	Female		Israel	1989	8230
	Female		Israel	1990	8769
	Female		Israel	1991	9776
	Female		Israel	1992	10155
	Female		Israel	1993	10907
	Female		Israel	1994	11756
	Female		Israel	1995	12589
	Female		Israel	1996	13225
	Female		Israel	1997	12972
	Female		Israel	1998	13312
	Female		Israel	1999	13351
	Female		Israel	2000	13811
	Female		Israel	2001	14278
	Female		Israel	2002	14387
	Female		Israel	2003	14711
	Female		Israel	2004	14174
	Female		Israel	2005	14774
	Female		Israel	2006	15067
	Female		Israel	2007	15141
	Female		Israel	2008	15280
	Female		Israel	2009	15303
	Female		Israel	2010	16193
	Male		Israel	1975	6234
	Male		Israel	1976	6703
	Male		Israel	1977	7092
	Male		Israel	1978	7180
	Male		Israel	1979	7834
	Male		Israel	1980	7341
	Male		Israel	1981	7019
	Male		Israel	1982	7278
	Male		Israel	1983	7612
	Male		Israel	1984	7766
	Male		Israel	1985	7962
	Male		Israel	1986	8048
	Male		Israel	1987	8214
	Male		Israel	1988	8340
	Male		Israel	1989	8235
	Male		Israel	1990	8802
	Male		Israel	1991	9474
	Male		Israel	1992	9764
	Male		Israel	1993	11123
	Male		Israel	1994	11912
	Male		Israel	1995	12151
	Male		Israel	1996	12656
	Male		Israel	1997	12705
	Male		Israel	1998	13486
	Male		Israel	1999	12829
	Male		Israel	2000	13294
	Male		Israel	2001	13832
	Male		Israel	2002	14154
	Male		Israel	2003	14214
	Male		Israel	2004	13889
	Male		Israel	2005	14340
	Male		Israel	2006	14008
	Male		Israel	2007	14501
	Male		Israel	2008	14538
	Male		Israel	2009	14719
	Male		Israel	2010	15443
	Female		Italy	1951	67457
	Female		Italy	1952	69911
	Female		Italy	1953	72291
	Female		Italy	1954	74814
	Female		Italy	1955	86681
	Female		Italy	1956	91727
	Female		Italy	1957	94410
	Female		Italy	1958	95568
	Female		Italy	1959	98481
	Female		Italy	1960	104302
	Female		Italy	1961	104127
	Female		Italy	1962	107234
	Female		Italy	1963	110952
	Female		Italy	1964	112461
	Female		Italy	1965	117342
	Female		Italy	1966	117564
	Female		Italy	1967	119851
	Female		Italy	1968	121738
	Female		Italy	1969	128212
	Female		Italy	1970	126976
	Female		Italy	1971	130937
	Female		Italy	1972	134016
	Female		Italy	1973	136891
	Female		Italy	1974	138383
	Female		Italy	1975	140319
	Female		Italy	1976	144672
	Female		Italy	1977	146313
	Female		Italy	1978	148041
	Female		Italy	1979	148813
	Female		Italy	1980	151438
	Female		Italy	1981	154546
	Female		Italy	1982	158091
	Female		Italy	1983	163077
	Female		Italy	1984	163668
	Female		Italy	1985	167257
	Female		Italy	1986	169248
	Female		Italy	1987	174263
	Female		Italy	1988	178457
	Female		Italy	1989	179469
	Female		Italy	1990	181633
	Female		Italy	1991	185480
	Female		Italy	1992	186763
	Female		Italy	1993	191024
	Female		Italy	1994	193708
	Female		Italy	1995	187795
	Female		Italy	1996	191750
	Female		Italy	1997	191648
	Female		Italy	1998	193053
	Female		Italy	1999	192585
	Female		Italy	2000	197894
	Female		Italy	2001	202004
	Female		Italy	2002	202240
	Female		Italy	2003	205718
	Female		Italy	2006	209597
	Female		Italy	2007	215894
	Female		Italy	2008	217261
	Female		Italy	2009	220322
	Female		Italy	2010	220827
	Male		Italy	1951	74000
	Male		Italy	1952	77478
	Male		Italy	1953	79077
	Male		Italy	1954	81916
	Male		Italy	1955	91815
	Male		Italy	1956	99553
	Male		Italy	1957	103208
	Male		Italy	1958	104988
	Male		Italy	1959	111925
	Male		Italy	1960	117205
	Male		Italy	1961	120088
	Male		Italy	1962	125439
	Male		Italy	1963	129401
	Male		Italy	1964	134596
	Male		Italy	1965	137839
	Male		Italy	1966	143056
	Male		Italy	1967	145186
	Male		Italy	1968	150126
	Male		Italy	1969	157114
	Male		Italy	1970	158977
	Male		Italy	1971	165253
	Male		Italy	1972	168775
	Male		Italy	1973	174322
	Male		Italy	1974	176799
	Male		Italy	1975	181560
	Male		Italy	1976	186373
	Male		Italy	1977	190613
	Male		Italy	1978	195375
	Male		Italy	1979	199544
	Male		Italy	1980	204273
	Male		Italy	1981	207232
	Male		Italy	1982	211563
	Male		Italy	1983	219256
	Male		Italy	1984	218482
	Male		Italy	1985	223988
	Male		Italy	1986	226541
	Male		Italy	1987	234920
	Male		Italy	1988	238924
	Male		Italy	1989	238039
	Male		Italy	1990	242083
	Male		Italy	1991	245815
	Male		Italy	1992	246923
	Male		Italy	1993	251819
	Male		Italy	1994	255918
	Male		Italy	1995	246579
	Male		Italy	1996	250328
	Male		Italy	1997	250597
	Male		Italy	1998	254179
	Male		Italy	1999	253036
	Male		Italy	2000	252127
	Male		Italy	2001	257414
	Male		Italy	2002	256999
	Male		Italy	2003	264553
	Male		Italy	2006	267279
	Male		Italy	2007	269466
	Male		Italy	2008	270549
	Male		Italy	2009	273102
	Male		Italy	2010	274369
	Female		Japan	1950	83807
	Female		Japan	1951	85291
	Female		Japan	1952	88649
	Female		Japan	1953	90273
	Female		Japan	1954	93953
	Female		Japan	1955	108162
	Female		Japan	1956	113028
	Female		Japan	1957	113311
	Female		Japan	1958	121988
	Female		Japan	1959	126209
	Female		Japan	1960	128399
	Female		Japan	1961	132149
	Female		Japan	1962	133773
	Female		Japan	1963	137164
	Female		Japan	1964	139636
	Female		Japan	1965	143081
	Female		Japan	1966	146951
	Female		Japan	1967	151093
	Female		Japan	1968	154309
	Female		Japan	1969	157565
	Female		Japan	1970	159039
	Female		Japan	1971	164121
	Female		Japan	1972	168677
	Female		Japan	1973	173926
	Female		Japan	1974	176747
	Female		Japan	1975	180138
	Female		Japan	1976	184161
	Female		Japan	1977	189447
	Female		Japan	1978	195580
	Female		Japan	1979	205572
	Female		Japan	1980	210799
	Female		Japan	1981	216339
	Female		Japan	1982	219936
	Female		Japan	1983	226056
	Female		Japan	1984	233057
	Female		Japan	1985	239086
	Female		Japan	1986	242873
	Female		Japan	1987	250157
	Female		Japan	1988	260388
	Female		Japan	1989	266942
	Female		Japan	1990	272428
	Female		Japan	1991	279593
	Female		Japan	1992	289085
	Female		Japan	1993	293086
	Female		Japan	1994	303345
	Female		Japan	1995	326464
	Female		Japan	1996	335655
	Female		Japan	1997	342130
	Female		Japan	1998	352217
	Female		Japan	1999	362429
	Female		Japan	2000	367269
	Female		Japan	2001	376836
	Female		Japan	2002	381437
	Female		Japan	2003	389415
	Female		Japan	2004	402895
	Female		Japan	2005	408808
	Female		Japan	2006	414211
	Female		Japan	2007	421916
	Female		Japan	2008	431293
	Female		Japan	2009	434402
	Female		Japan	2010	448156
	Male		Japan	1950	94182
	Male		Japan	1951	97366
	Male		Japan	1952	102725
	Male		Japan	1953	106715
	Male		Japan	1954	112506
	Male		Japan	1955	120976
	Male		Japan	1956	127588
	Male		Japan	1957	131012
	Male		Japan	1958	139085
	Male		Japan	1959	144881
	Male		Japan	1960	149209
	Male		Japan	1961	153842
	Male		Japan	1962	157080
	Male		Japan	1963	163120
	Male		Japan	1964	170013
	Male		Japan	1965	173370
	Male		Japan	1966	178631
	Male		Japan	1967	183394
	Male		Japan	1968	189345
	Male		Japan	1969	195227
	Male		Japan	1970	197812
	Male		Japan	1971	201770
	Male		Japan	1972	209977
	Male		Japan	1973	216703
	Male		Japan	1974	223064
	Male		Japan	1975	226447
	Male		Japan	1976	235225
	Male		Japan	1977	243515
	Male		Japan	1978	250107
	Male		Japan	1979	268821
	Male		Japan	1980	278913
	Male		Japan	1981	287953
	Male		Japan	1982	295411
	Male		Japan	1983	307928
	Male		Japan	1984	319405
	Male		Japan	1985	329921
	Male		Japan	1986	339534
	Male		Japan	1987	356226
	Male		Japan	1988	364491
	Male		Japan	1989	380126
	Male		Japan	1990	390380
	Male		Japan	1991	403213
	Male		Japan	1992	419397
	Male		Japan	1993	426660
	Male		Japan	1994	440545
	Male		Japan	1995	485102
	Male		Japan	1996	501028
	Male		Japan	1997	508245
	Male		Japan	1998	524410
	Male		Japan	1999	534489
	Male		Japan	2000	544592
	Male		Japan	2001	551752
	Male		Japan	2002	559187
	Male		Japan	2003	568446
	Male		Japan	2004	585787
	Male		Japan	2005	595648
	Male		Japan	2006	600290
	Male		Japan	2007	613815
	Male		Japan	2008	624808
	Male		Japan	2009	623084
	Male		Japan	2010	639080
	Female		Kazakhstan	1981	23938
	Female		Kazakhstan	1982	23658
	Female		Kazakhstan	1985	26092
	Female		Kazakhstan	1986	26561
	Female		Kazakhstan	1987	27070
	Female		Kazakhstan	1988	27380
	Female		Kazakhstan	1989	27554
	Female		Kazakhstan	1990	28712
	Female		Kazakhstan	1991	9045
	Female		Kazakhstan	1992	9217
	Female		Kazakhstan	1993	10773
	Female		Kazakhstan	1994	10512
	Female		Kazakhstan	1995	10294
	Female		Kazakhstan	1996	10168
	Female		Kazakhstan	1997	10042
	Female		Kazakhstan	1998	9697
	Female		Kazakhstan	1999	9570
	Female		Kazakhstan	2000	9358
	Female		Kazakhstan	2001	9184
	Female		Kazakhstan	2002	9247
	Female		Kazakhstan	2003	9074
	Female		Kazakhstan	2004	24056
	Female		Kazakhstan	2005	23930
	Female		Kazakhstan	2006	24214
	Female		Kazakhstan	2007	23518
	Female		Kazakhstan	2008	23729
	Female		Kazakhstan	2009	23601
	Female		Kazakhstan	2010	23496
	Male		Kazakhstan	1981	26525
	Male		Kazakhstan	1982	25919
	Male		Kazakhstan	1985	28139
	Male		Kazakhstan	1986	29490
	Male		Kazakhstan	1987	30355
	Male		Kazakhstan	1988	31319
	Male		Kazakhstan	1989	32174
	Male		Kazakhstan	1990	33365
	Male		Kazakhstan	1991	13062
	Male		Kazakhstan	1992	12806
	Male		Kazakhstan	1993	13911
	Male		Kazakhstan	1994	13656
	Male		Kazakhstan	1995	13168
	Male		Kazakhstan	1996	12405
	Male		Kazakhstan	1997	12174
	Male		Kazakhstan	1998	11711
	Male		Kazakhstan	1999	11330
	Male		Kazakhstan	2000	11174
	Male		Kazakhstan	2001	10973
	Male		Kazakhstan	2002	10704
	Male		Kazakhstan	2003	10722
	Male		Kazakhstan	2004	26832
	Male		Kazakhstan	2005	27002
	Male		Kazakhstan	2006	25845
	Male		Kazakhstan	2007	26496
	Male		Kazakhstan	2008	26318
	Male		Kazakhstan	2009	25887
	Male		Kazakhstan	2010	25804
	Female		Korea	1985	31295
	Female		Korea	1986	32131
	Female		Korea	1987	32563
	Female		Korea	1988	33881
	Female		Korea	1989	35778
	Female		Korea	1990	37424
	Female		Korea	1991	38149
	Female		Korea	1992	45113
	Female		Korea	1993	48532
	Female		Korea	1994	50708
	Female		Korea	1995	54296
	Female		Korea	1996	54807
	Female		Korea	1997	56769
	Female		Korea	1998	55110
	Female		Korea	1999	58948
	Female		Korea	2000	63606
	Female		Korea	2001	65138
	Female		Korea	2002	69358
	Female		Korea	2003	71741
	Female		Korea	2004	72069
	Female		Korea	2005	74343
	Female		Korea	2006	73508
	Female		Korea	2007	76670
	Female		Korea	2008	77723
	Female		Korea	2009	80233
	Female		Korea	2010	83002
	Male		Korea	1985	51623
	Male		Korea	1986	53365
	Male		Korea	1987	55547
	Male		Korea	1988	57466
	Male		Korea	1989	61224
	Male		Korea	1990	64247
	Male		Korea	1991	67697
	Male		Korea	1992	79253
	Male		Korea	1993	84453
	Male		Korea	1994	89628
	Male		Korea	1995	93567
	Male		Korea	1996	94102
	Male		Korea	1997	97513
	Male		Korea	1998	94315
	Male		Korea	1999	100982
	Male		Korea	2000	107986
	Male		Korea	2001	109904
	Male		Korea	2002	117440
	Male		Korea	2003	118134
	Male		Korea	2004	120854
	Male		Korea	2005	120969
	Male		Korea	2006	123077
	Male		Korea	2007	126094
	Male		Korea	2008	128426
	Male		Korea	2009	129184
	Male		Korea	2010	133228
	Female		Kuwait	1972	210
	Female		Kuwait	1975	363
	Female		Kuwait	1976	390
	Female		Kuwait	1977	342
	Female		Kuwait	1978	361
	Female		Kuwait	1979	480
	Female		Kuwait	1980	497
	Female		Kuwait	1981	466
	Female		Kuwait	1982	592
	Female		Kuwait	1983	600
	Female		Kuwait	1984	518
	Female		Kuwait	1985	548
	Female		Kuwait	1986	704
	Female		Kuwait	1987	541
	Female		Kuwait	1993	446
	Female		Kuwait	1994	485
	Female		Kuwait	1995	507
	Female		Kuwait	1996	490
	Female		Kuwait	1997	498
	Female		Kuwait	1998	598
	Female		Kuwait	1999	568
	Female		Kuwait	2000	731
	Female		Kuwait	2001	707
	Female		Kuwait	2002	763
	Female		Kuwait	2003	749
	Female		Kuwait	2004	694
	Female		Kuwait	2005	755
	Female		Kuwait	2006	855
	Female		Kuwait	2007	941
	Female		Kuwait	2008	999
	Female		Kuwait	2009	1095
	Female		Kuwait	2010	1127
	Male		Kuwait	1972	401
	Male		Kuwait	1975	629
	Male		Kuwait	1976	603
	Male		Kuwait	1977	571
	Male		Kuwait	1978	574
	Male		Kuwait	1979	682
	Male		Kuwait	1980	671
	Male		Kuwait	1981	678
	Male		Kuwait	1982	858
	Male		Kuwait	1983	874
	Male		Kuwait	1984	851
	Male		Kuwait	1985	884
	Male		Kuwait	1986	806
	Male		Kuwait	1987	795
	Male		Kuwait	1993	568
	Male		Kuwait	1994	555
	Male		Kuwait	1995	516
	Male		Kuwait	1996	599
	Male		Kuwait	1997	693
	Male		Kuwait	1998	719
	Male		Kuwait	1999	713
	Male		Kuwait	2000	701
	Male		Kuwait	2001	749
	Male		Kuwait	2002	796
	Male		Kuwait	2003	746
	Male		Kuwait	2004	821
	Male		Kuwait	2005	852
	Male		Kuwait	2006	1045
	Male		Kuwait	2007	992
	Male		Kuwait	2008	1039
	Male		Kuwait	2009	1104
	Male		Kuwait	2010	1062
	Female		Kyrgyzstan	1981	3460
	Female		Kyrgyzstan	1982	3800
	Female		Kyrgyzstan	1985	3921
	Female		Kyrgyzstan	1986	3933
	Female		Kyrgyzstan	1987	3955
	Female		Kyrgyzstan	1988	4277
	Female		Kyrgyzstan	1989	3828
	Female		Kyrgyzstan	1990	4093
	Female		Kyrgyzstan	1991	4239
	Female		Kyrgyzstan	1992	4344
	Female		Kyrgyzstan	1993	3706
	Female		Kyrgyzstan	1994	3614
	Female		Kyrgyzstan	1995	3602
	Female		Kyrgyzstan	1996	3715
	Female		Kyrgyzstan	1997	3658
	Female		Kyrgyzstan	1998	3854
	Female		Kyrgyzstan	1999	3874
	Female		Kyrgyzstan	2000	4392
	Female		Kyrgyzstan	2001	4195
	Female		Kyrgyzstan	2002	4528
	Female		Kyrgyzstan	2003	4711
	Female		Kyrgyzstan	2004	4662
	Female		Kyrgyzstan	2005	4506
	Female		Kyrgyzstan	2006	4662
	Female		Kyrgyzstan	2007	4546
	Female		Kyrgyzstan	2008	4737
	Female		Kyrgyzstan	2009	4807
	Female		Kyrgyzstan	2010	4859
	Male		Kyrgyzstan	1981	3740
	Male		Kyrgyzstan	1982	3932
	Male		Kyrgyzstan	1985	4344
	Male		Kyrgyzstan	1986	4628
	Male		Kyrgyzstan	1987	4687
	Male		Kyrgyzstan	1988	4554
	Male		Kyrgyzstan	1989	4817
	Male		Kyrgyzstan	1990	4970
	Male		Kyrgyzstan	1991	4953
	Male		Kyrgyzstan	1992	5074
	Male		Kyrgyzstan	1993	4620
	Male		Kyrgyzstan	1994	4518
	Male		Kyrgyzstan	1995	4173
	Male		Kyrgyzstan	1996	4166
	Male		Kyrgyzstan	1997	4166
	Male		Kyrgyzstan	1998	4182
	Male		Kyrgyzstan	1999	4136
	Male		Kyrgyzstan	2000	4675
	Male		Kyrgyzstan	2001	4635
	Male		Kyrgyzstan	2002	4751
	Male		Kyrgyzstan	2003	4636
	Male		Kyrgyzstan	2004	4725
	Male		Kyrgyzstan	2005	4844
	Male		Kyrgyzstan	2006	4732
	Male		Kyrgyzstan	2007	4607
	Male		Kyrgyzstan	2008	4642
	Male		Kyrgyzstan	2009	5118
	Male		Kyrgyzstan	2010	4931
	Female		Latvia	1980	6119
	Female		Latvia	1981	6043
	Female		Latvia	1982	6047
	Female		Latvia	1983	6157
	Female		Latvia	1984	6533
	Female		Latvia	1985	6821
	Female		Latvia	1986	6568
	Female		Latvia	1987	6776
	Female		Latvia	1988	6713
	Female		Latvia	1989	7036
	Female		Latvia	1990	7078
	Female		Latvia	1991	6764
	Female		Latvia	1992	6818
	Female		Latvia	1993	6697
	Female		Latvia	1994	6954
	Female		Latvia	1995	6859
	Female		Latvia	1996	8118
	Female		Latvia	1997	8175
	Female		Latvia	1998	8551
	Female		Latvia	1999	8178
	Female		Latvia	2000	8217
	Female		Latvia	2001	8206
	Female		Latvia	2002	8173
	Female		Latvia	2003	8503
	Female		Latvia	2004	8340
	Female		Latvia	2005	8415
	Female		Latvia	2006	8807
	Female		Latvia	2007	8793
	Female		Latvia	2008	8293
	Female		Latvia	2009	8923
	Female		Latvia	2010	9091
	Male		Latvia	1980	5954
	Male		Latvia	1981	6037
	Male		Latvia	1982	6407
	Male		Latvia	1983	6615
	Male		Latvia	1984	6698
	Male		Latvia	1985	6688
	Male		Latvia	1986	6836
	Male		Latvia	1987	7457
	Male		Latvia	1988	7482
	Male		Latvia	1989	7831
	Male		Latvia	1990	7688
	Male		Latvia	1991	8021
	Male		Latvia	1992	8021
	Male		Latvia	1993	7884
	Male		Latvia	1994	7997
	Male		Latvia	1995	7733
	Male		Latvia	1996	8767
	Male		Latvia	1997	8571
	Male		Latvia	1998	8521
	Male		Latvia	1999	9135
	Male		Latvia	2000	8761
	Male		Latvia	2001	9113
	Male		Latvia	2002	9032
	Male		Latvia	2003	9097
	Male		Latvia	2004	9398
	Male		Latvia	2005	9487
	Male		Latvia	2006	9552
	Male		Latvia	2007	9302
	Male		Latvia	2008	9522
	Male		Latvia	2009	9399
	Male		Latvia	2010	9542
	Female		Lithuania	1981	7027
	Female		Lithuania	1982	7173
	Female		Lithuania	1985	7745
	Female		Lithuania	1986	7695
	Female		Lithuania	1987	7679
	Female		Lithuania	1988	7952
	Female		Lithuania	1989	8200
	Female		Lithuania	1990	8394
	Female		Lithuania	1991	8664
	Female		Lithuania	1992	8670
	Female		Lithuania	1993	10258
	Female		Lithuania	1994	10204
	Female		Lithuania	1995	10128
	Female		Lithuania	1996	10203
	Female		Lithuania	1997	9993
	Female		Lithuania	1998	10825
	Female		Lithuania	1999	11001
	Female		Lithuania	2000	11027
	Female		Lithuania	2001	11118
	Female		Lithuania	2002	11378
	Female		Lithuania	2003	11296
	Female		Lithuania	2004	11335
	Female		Lithuania	2005	11635
	Female		Lithuania	2006	11418
	Female		Lithuania	2007	11431
	Female		Lithuania	2008	12075
	Female		Lithuania	2009	11462
	Female		Lithuania	2010	11516
	Male		Lithuania	1981	7922
	Male		Lithuania	1982	8067
	Male		Lithuania	1985	8696
	Male		Lithuania	1986	8799
	Male		Lithuania	1987	9151
	Male		Lithuania	1988	9537
	Male		Lithuania	1989	9614
	Male		Lithuania	1990	10336
	Male		Lithuania	1991	10433
	Male		Lithuania	1992	11074
	Male		Lithuania	1993	12160
	Male		Lithuania	1994	12137
	Male		Lithuania	1995	12399
	Male		Lithuania	1996	12312
	Male		Lithuania	1997	12110
	Male		Lithuania	1998	12546
	Male		Lithuania	1999	12804
	Male		Lithuania	2000	12837
	Male		Lithuania	2001	12933
	Male		Lithuania	2002	12987
	Male		Lithuania	2003	12802
	Male		Lithuania	2004	13263
	Male		Lithuania	2005	13234
	Male		Lithuania	2006	13689
	Male		Lithuania	2007	14090
	Male		Lithuania	2008	13502
	Male		Lithuania	2009	13842
	Male		Lithuania	2010	13767
